College Code,College Name,Branch Code,Branch Rank,Integrated Rank,Gender,Region,Caste,Seat Category,Allotment Year
BOMA,"BOMMA INST OF TECHNOLOGY AND SCI, KHAMMAM",CSE,5224,21445,M,OU,BC_D,BC_C_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CSE,11,2128,F,OU,BC_D,OC_GIRLS_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MIN,14,140,M,OU,BC_D,OC_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MIN,23,208,M,OU,BC_D,BC_C_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MIN,25,565,M,OU,BC_D,OC_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MIN,31,658,M,OU,BC_A,OC_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MIN,37,305,M,OU,SC,SC_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MIN,51,1164,M,OU,BC_B,BC_B_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MIN,65,1693,M,OU,BC_B,BC_B_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MIN,70,1823,M,OU,SC,SC_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MIN,75,2056,M,OU,SC,SC_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MIN,126,7241,M,AU,OC,BC_A_GIRLS_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CSE,176,5036,M,OU,BC_B,BC_B_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MEC,305,1927,F,OU,BC_D,OC_GIRLS_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CSE,315,3517,M,OU,SC,SC_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MIN,361,18138,M,OU,SC,ST_GEN_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,378,1344,F,OU,SC,OC_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MIN,386,19254,M,OU,SC,BC_B_GEN_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CSE,387,4683,M,OU,BC_B,BC_B_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CSE,406,5055,M,OU,SC,SC_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,429,1727,M,OU,BC_D,OC_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MEC,461,2854,M,OU,OC,BC_A_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,577,3574,F,OU,BC_B,OC_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CSE,579,10342,M,OU,ST,ST_GIRLS_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,763,4426,M,OU,ST,BC_D_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,767,2908,F,OU,BC_D,BC_D_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,780,3409,M,OU,SC,SC_CAP_GEN_UR(0),2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,815,3774,F,OU,BC_B,OC_GEN_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,903,5252,F,OU,BC_A,BC_A_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,920,5352,F,OU,BC_A,OC_GIRLS_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,964,5574,M,OU,BC_B,OC_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1012,5848,F,OU,BC_A,OC_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1060,6134,F,OU,SC,SC_GIRLS_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,1136,5541,M,OU,BC_D,BC_D_GEN_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",ECE,1156,5197,M,OU,SC,OC_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1159,8038,F,OU,BC_A,BC_A_GEN_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CSE,1176,5257,M,OU,SC,SC_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1183,6849,F,OU,BC_D,BC_D_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,1192,4707,M,OU,BC_B,BC_B_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MEC,1203,5356,M,OU,BC_B,BC_B_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,1229,6236,F,OU,BC_B,BC_B_GIRLS_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,1346,7225,M,OU,BC_B,BC_B_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1365,9060,M,OU,BC_B,BC_B_GEN_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1426,8124,M,OU,BC_B,BC_B_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,1429,5866,M,OU,SC,SC_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1453,6670,F,OU,BC_B,BC_B_GIRLS_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1546,7101,M,OU,BC_B,BC_B_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1567,7209,F,OU,BC_E,BC_E_GEN_UR,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1574,9977,F,OU,BC_D,OC_PHO_GIRLS_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CSE,1606,9082,F,OU,BC_D,OC_GIRLS_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,1709,8961,F,OU,SC,SC_PHV_GEN_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1744,7983,F,OU,BC_D,BC_D_GIRLS_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1771,8039,M,OU,ST,ST_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MEC,1809,8877,M,OU,ST,ST_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MEC,1811,7428,M,OU,BC_D,BC_D_GIRLS_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,1856,7746,F,OU,BC_A,BC_A_GIRLS_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1895,8646,F,OU,BC_B,BC_B_GIRLS_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,1923,9823,M,OU,BC_A,BC_A_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MEC,1932,7955,M,OU,SC,SC_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1962,10981,F,OU,SC,SC_GIRLS_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,1981,8992,F,OU,SC,ST_GIRLS_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CSE,1997,8184,M,OU,BC_A,BC_A_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,1999,10594,F,OU,BC_B,BC_B_GIRLS_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MEC,2027,8334,M,OU,BC_E,BC_E_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,2062,10947,F,OU,ST,ST_GEN_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,2064,11448,M,OU,SC,SC_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CSE,2085,11555,F,OU,BC_D,BC_D_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CSE,2137,9650,M,OU,ST,ST_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,2151,11865,M,OU,SC,SC_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MEC,2165,13743,M,OU,SC,SC_GEN_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MEC,2211,8984,M,OU,SC,SC_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MEC,2274,14301,F,OU,ST,ST_GIRLS_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,2300,12548,F,OU,BC_E,BC_E_GEN_UR,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CSM,2316,12572,F,OU,OC,BC_A_GIRLS_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,2321,10446,M,OU,BC_A,BC_A_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MEC,2323,14503,M,OU,BC_B,BC_B_GEN_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,2333,9889,F,OU,SC,SC_GIRLS_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,2339,10575,M,OU,BC_A,BC_A_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,2345,13126,M,OU,BC_D,BC_D_GEN_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,2459,11056,M,OU,BC_A,BC_A_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,2508,12466,F,OU,SC,SC_GIRLS_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",ECE,2655,14803,F,OU,BC_E,BC_B_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,2661,14171,F,OU,ST,ST_GIRLS_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",ECE,2865,15958,F,OU,ST,ST_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",ECE,3022,14800,M,OU,ST,BC_B_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",ECE,3153,15530,M,OU,BC_D,BC_D_GIRLS_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CSD,3171,17727,F,OU,BC_E,BC_A_GEN_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",ECE,3189,15689,F,OU,SC,OC_GIRLS_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,3244,16425,M,OU,ST,ST_GEN_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",ECE,3484,19151,M,OU,BC_B,BC_B_GIRLS_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CSE,3557,14065,F,OU,SC,SC_GIRLS_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",ECE,3890,21158,M,OU,SC,SC_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",ECE,3967,20941,M,OU,BC_D,BC_A_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",EEE,3974,18688,F,OU,BC_A,BC_A_GIRLS_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",ECE,3983,21041,F,OU,SC,SC_GEN_OU,2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",CIV,4056,19233,F,OU,BC_A,BC_A_NCC_GIRLS_OU(0),2020
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",ECE,4094,15305,F,OU,ST,ST_GIRLS_OU,2023
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",ECE,4167,22422,F,OU,SC,BC_B_GEN_OU,2021
BOSE,"ANU BOSE INSTT OF TECHNOLOGY, PALONCHA",MEC,4772,20201,F,OU,ST,ST_GIRLS_OU,2021
BPCP,"BHASKAR PHARMACY COLLEGE, YENKAPALLY",PHM,48,,M,OU,BC_E,OC_CAP_GEN_UR(0),2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",EEE,185,1193,F,OU,OC,OC_CAP_GIRLS_UR(0),2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,203,835,F,OU,BC_B,BC_B_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",EEE,203,1290,F,OU,OC,OC_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,225,2289,F,OU,BC_D,ST_GIRLS_UR,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,244,2490,F,OU,OC,OC_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",EEE,249,2380,F,OU,BC_A,OC_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,279,2581,F,OU,OC,OC_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,299,1250,F,OU,BC_B,BC_B_GIRLS_UR,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",EEE,331,1313,F,OU,BC_D,BC_D_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,339,1412,F,OU,BC_B,BC_B_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,340,3233,F,OU,OC,OC_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,342,3241,F,OU,BC_B,BC_B_GIRLS_UR,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,342,1378,F,OU,OC,OC_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,354,1480,F,OU,BC_B,OC_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,376,3722,F,OU,BC_B,BC_A_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,377,1592,F,OU,BC_D,OC_NCC_GIRLS_OU(55),2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,379,1540,F,OU,BC_D,OC_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,384,1548,F,OU,BC_B,BC_B_GIRLS_UR,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,391,1603,F,OU,OC,EWS_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,406,4108,F,OU,OC,OC_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",EEE,409,1633,F,OU,BC_D,BC_D_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,420,1742,F,OU,BC_B,BC_B_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,421,4242,F,OU,BC_A,BC_A_CAP_GIRLS_UR(0),2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",EEE,424,3641,F,OU,BC_D,BC_D_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",EEE,450,3791,F,OU,BC_A,BC_A_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,456,2150,F,OU,OC,OC_GIRLS_UR,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,459,4637,F,OU,BC_D,OC_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,460,4260,F,OU,BC_D,BC_C_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,463,1944,F,OU,BC_A,BC_A_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,469,4764,F,OU,ST,ST_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,487,2138,F,OU,BC_B,BC_B_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,491,2093,F,OU,BC_B,BC_B_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,493,5114,F,OU,BC_B,ST_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,498,2139,F,OU,OC,OC_PHV_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,505,4819,F,OU,BC_B,BC_B_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,511,5403,F,OU,BC_D,BC_D_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,512,2018,F,OU,BC_B,OC_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,513,4864,F,OU,SC,OC_PHH_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,519,5596,F,OU,OC,OC_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,525,2269,F,OU,BC_B,BC_B_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSM,529,2149,F,OU,OC,OC_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,553,2537,F,OU,OC,OC_PHH_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",EEE,555,2290,F,OU,BC_A,BC_A_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,561,2441,F,OU,BC_D,BC_D_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,573,5472,F,OU,OC,OC_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,577,2664,F,OU,OC,OC_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,582,2274,F,OU,OC,EWS_GIRLS_UR,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,587,2284,F,OU,BC_A,BC_A_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,587,2714,F,OU,OC,OC_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",EEE,589,3343,F,OU,BC_B,BC_B_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,593,2548,F,OU,BC_B,BC_B_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,595,2560,F,OU,BC_B,BC_B_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,600,2810,F,OU,BC_D,BC_D_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,614,6838,F,OU,BC_B,BC_B_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,622,5994,F,OU,BC_E,BC_E_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,639,2667,F,OU,OC,OC_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,644,2787,F,OU,BC_B,OC_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,646,3047,F,OU,OC,SC_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,654,6243,F,OU,BC_A,BC_A_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,667,2554,F,OU,BC_B,BC_B_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,692,4121,F,OU,BC_B,SC_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",EEE,716,3129,F,OU,BC_E,BC_E_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",EEE,718,5428,F,OU,BC_B,BC_B_CAP_GIRLS_UR(0),2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,731,2737,F,OU,BC_D,BC_D_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,748,7169,F,OU,OC,OC_GIRLS_UR,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,789,3949,F,OU,BC_A,BC_A_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,823,4183,F,OU,BC_D,BC_D_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,825,7993,F,OU,BC_D,OC_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,830,4038,F,OU,BC_D,BC_D_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,837,3793,F,OU,OC,EWS_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,847,4299,F,OU,BC_B,BC_B_GIRLS_UR,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",EEE,858,4967,F,OU,BC_E,BC_E_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,879,3268,F,OU,BC_B,BC_B_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,894,4134,F,OU,BC_B,BC_B_GIRLS_UR,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,896,10599,F,OU,OC,SC_CAP_GIRLS_UR(0),2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,914,4314,F,OU,BC_A,BC_A_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,914,4356,F,OU,BC_B,BC_B_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSE,934,4495,F,OU,ST,ST_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,938,4180,F,OU,ST,ST_GIRLS_OU,2020
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,953,4869,F,OU,ST,ST_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,980,9782,F,OU,OC,OC_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,996,5095,F,OU,BC_B,BC_B_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",CSM,1015,4915,F,OU,BC_A,OC_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,1015,10197,F,OU,BC_B,OC_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,1032,4981,F,OU,BC_D,BC_B_GIRLS_UR,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,1097,5647,F,OU,BC_B,BC_B_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",EEE,1100,7609,F,OU,SC,SC_GIRLS_OU,2023
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",ECE,1101,5653,F,OU,BC_B,BC_B_GIRLS_OU,2021
BREW,"BHOJREDDY ENGINEERING COLLEGE FOR WOMEN, SAIDABAD",INF,1117,5517,F,OU,OC,OC_GIRLS_OU,2023
