Institute Code,Institute Name,Place,Dist. Name,Region,College,Minority,Co-,Affil.,Branch,fee,Convener Seats
,,,,,Type,,Educ.,to,Code,,
AARM,AAR MAHAVEER ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,CSE,60000,6
AARM,AAR MAHAVEER ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,CSM,60000,7
AARM,AAR MAHAVEER ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,ECE,60000,6
AARM,AAR MAHAVEER ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,EEE,60000,7
AARM,AAR MAHAVEER ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,NA,COED,JNTUH,MEC,60000,7
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CIV,110000,6
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSD,110000,13
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSE,110000,20
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSM,110000,20
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSO,110000,7
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,ECE,110000,13
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,EEE,110000,3
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,INF,110000,7
ACEG,A C E ENGINEERING COLLEGE (AUTONOMOUS),GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,MEC,110000,3
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CIV,75000,3
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSE,75000,13
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSM,75000,7
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,ECE,75000,6
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,EEE,75000,4
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,MEC,75000,3
AIZA,AIZZA COLLEGE OF ENGG AND TECHNOLOGY,MANCHERIAL,MNC,OU,PVT,MUS,COED,KU,CSE,45000,3
AIZA,AIZZA COLLEGE OF ENGG AND TECHNOLOGY,MANCHERIAL,MNC,OU,PVT,MUS,COED,KU,EEE,45000,2
AIZA,AIZZA COLLEGE OF ENGG AND TECHNOLOGY,MANCHERIAL,MNC,OU,PVT,MUS,COED,KU,MIN,45000,3
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,OU,PVT,NA,COED,JNTUH,AIM,65000,6
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,OU,PVT,NA,COED,JNTUH,CIV,65000,7
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,OU,PVT,NA,COED,JNTUH,CSE,65000,6
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,OU,PVT,NA,COED,JNTUH,ECE,65000,4
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,OU,PVT,NA,COED,JNTUH,EEE,65000,6
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,OU,PVT,NA,COED,JNTUH,MEC,65000,4
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KOTHAGUDEM,KGM,OU,PVT,NA,COED,JNTUH,MIN,65000,3
ANRK,ANURAG ENGINEERING COLLEGE AUTONOMOUS,KODAD,SRP,OU,PVT,NA,COED,JNTUH,CIV,90000,6
ANRK,ANURAG ENGINEERING COLLEGE AUTONOMOUS,KODAD,SRP,OU,PVT,NA,COED,JNTUH,CSE,90000,20
ANRK,ANURAG ENGINEERING COLLEGE AUTONOMOUS,KODAD,SRP,OU,PVT,NA,COED,JNTUH,CSM,90000,7
ANRK,ANURAG ENGINEERING COLLEGE AUTONOMOUS,KODAD,SRP,OU,PVT,NA,COED,JNTUH,ECE,90000,13
ANRK,ANURAG ENGINEERING COLLEGE AUTONOMOUS,KODAD,SRP,OU,PVT,NA,COED,JNTUH,EEE,90000,6
ANRK,ANURAG ENGINEERING COLLEGE AUTONOMOUS,KODAD,SRP,OU,PVT,NA,COED,JNTUH,INF,90000,7
ANRP,ANURAG PHARMACY COLLEGE,KODADA,SRP,OU,PVT,NA,COED,JNTUH,PHM,75000,11
ANWP,ANWAR-ULOOM COLLEGE OF PHARMACY,HYDERABAD,HYD,OU,PVT,MUS,COED,OU,PHM,85000,10
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,BATASINGARAM,RR,OU,PVT,NA,COED,JNTUH,CIV,67000,6
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,BATASINGARAM,RR,OU,PVT,NA,COED,JNTUH,CSE,67000,7
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,BATASINGARAM,RR,OU,PVT,NA,COED,JNTUH,CSM,67000,6
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,BATASINGARAM,RR,OU,PVT,NA,COED,JNTUH,ECE,67000,7
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,BATASINGARAM,RR,OU,PVT,NA,COED,JNTUH,EEE,67000,7
ARYA,ARYA COLLEGE OF PHARMACY,KANDI,SRD,OU,PVT,NA,COED,OU,PHM,58000,11
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CIV,60000,6
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSE,60000,7
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSM,60000,6
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,ECE,60000,7
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,EEE,60000,7
ASRA,AVANTHIS SCIENTIFIC TECH AND RESEARCH ACADEMY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,MEC,60000,7
AURG,AURORAS SCIENTIFIC AND TECHNOLOGICAL INSTITUTE,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSE,45000,33
AURG,AURORAS SCIENTIFIC AND TECHNOLOGICAL INSTITUTE,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,ECE,45000,7
AURP,AURORAS TECHNOLOGICAL AND RESEARCH INSTITUTE,PARVATHAPUR,MDL,OU,PVT,NA,COED,JNTUH,CSC,83000,6
AURP,AURORAS TECHNOLOGICAL AND RESEARCH INSTITUTE,PARVATHAPUR,MDL,OU,PVT,NA,COED,JNTUH,CSD,83000,13
AURP,AURORAS TECHNOLOGICAL AND RESEARCH INSTITUTE,PARVATHAPUR,MDL,OU,PVT,NA,COED,JNTUH,CSE,83000,40
AURP,AURORAS TECHNOLOGICAL AND RESEARCH INSTITUTE,PARVATHAPUR,MDL,OU,PVT,NA,COED,JNTUH,CSM,83000,13
AURP,AURORAS TECHNOLOGICAL AND RESEARCH INSTITUTE,PARVATHAPUR,MDL,OU,PVT,NA,COED,JNTUH,ECE,83000,14
AVHP,AVANTHI INST OF PHARMSCI,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,PHM,65000,11
AVIH,AVANTHI INST OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSD,70000,6
AVIH,AVANTHI INST OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSE,70000,20
AVIH,AVANTHI INST OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSM,70000,7
AVIH,AVANTHI INST OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,ECE,70000,13
AVIH,AVANTHI INST OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,EEE,70000,6
AVIH,AVANTHI INST OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,MEC,70000,7
AVNI,AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CIV,92000,6
AVNI,AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSC,92000,7
AVNI,AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSD,92000,6
AVNI,AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,92000,20
AVNI,AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSM,92000,13
AVNI,AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,92000,14
AVNI,AVN INST OF ENGG TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,MEC,92000,7
BIET,BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,IBRAHIMPATNAM,RR,OU,PVT,NA,COED,JNTUH,CIV,89000,6
BIET,BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,IBRAHIMPATNAM,RR,OU,PVT,NA,COED,JNTUH,CSC,89000,7
BIET,BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,IBRAHIMPATNAM,RR,OU,PVT,NA,COED,JNTUH,CSD,89000,6
BIET,BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,IBRAHIMPATNAM,RR,OU,PVT,NA,COED,JNTUH,CSE,89000,27
BIET,BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,IBRAHIMPATNAM,RR,OU,PVT,NA,COED,JNTUH,CSM,89000,13
BIET,BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,IBRAHIMPATNAM,RR,OU,PVT,NA,COED,JNTUH,ECE,89000,20
BIET,BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,IBRAHIMPATNAM,RR,OU,PVT,NA,COED,JNTUH,EEE,89000,6
BIET,BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,IBRAHIMPATNAM,RR,OU,PVT,NA,COED,JNTUH,INF,89000,14
BIET,BHARAT INSTITUTE OF ENGG AND TECHNOLOGY,IBRAHIMPATNAM,RR,OU,PVT,NA,COED,JNTUH,MEC,89000,7
BIPS,BALAJI INST OF PHARM SCI,NARSAMPET,WGL,OU,PVT,NA,COED,KU,PHM,55000,11
BIPT,BHARAT SCHOOL OF PHARMACY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,PHM,60000,11
BITL,BHARAT INSTITUTE OF TECHNOLOGY,IBRAHIMPATNAM,RR,OU,PVT,NA,COED,JNTUH,PHM,60000,11
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,CIV,68000,6
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,CSD,68000,7
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,CSE,68000,20
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,CSM,68000,6
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,CSO,68000,7
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,CSW,68000,6
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,ECE,68000,20
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,EEE,68000,13
BITN,BALAJI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,MEC,68000,7
BNPW,BOJJAM NARASIMHULU PHARM COLL FOR WOMEN,SAIDABAD,HYD,OU,PVT,NA,GIRLS,JNTUH,PHM,52000,8
BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CIV,63000,3
BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CSE,63000,6
BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CSM,63000,7
BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,ECE,63000,6
BOMA,BOMMA INST OF TECHNOLOGY AND SCI,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,EEE,63000,7
BOMP,BOMMA INST OF PHARMACY,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,PHM,50400,11
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,CIV,95000,6
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,CSD,95000,7
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,CSE,95000,6
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,CSM,95000,7
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,ECE,95000,7
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,EEE,95000,6
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,MEC,95000,3
BOSE,ANU BOSE INSTT OF TECHNOLOGY,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,MIN,95000,4
BPCP,BHASKAR PHARMACY COLLEGE,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,PHM,65000,7
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,OU,PVT,NA,GIRLS,JNTUH,CSE,75000,13
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,OU,PVT,NA,GIRLS,JNTUH,CSM,75000,6
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,OU,PVT,NA,GIRLS,JNTUH,ECE,75000,14
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,OU,PVT,NA,GIRLS,JNTUH,EEE,75000,6
BREW,BHOJREDDY ENGINEERING COLLEGE FOR WOMEN,SAIDABAD,HYD,OU,PVT,NA,GIRLS,JNTUH,INF,75000,14
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,AID,72000,6
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CIV,72000,3
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSD,72000,7
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSE,72000,20
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSM,72000,6
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSN,72000,7
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,ECE,72000,7
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,EEE,72000,3
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,MEC,72000,7
BRIG,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,PHM,90000,11
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,AID,68000,6
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CIV,68000,7
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSC,68000,6
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSD,68000,7
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSE,68000,20
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSM,68000,6
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSW,68000,7
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,ECE,68000,7
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,EEE,68000,3
BRIL,BRILLIANT INSTT OF ENGG AND TECHNOLOGY,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,MEC,68000,4
BRWN,BROWNS COLL OF PHARMACY,KHAMMAM,KHM,OU,PVT,NA,COED,KU,PHM,60000,11
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,AID,50000,6
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,CSE,50000,13
BSKR,BHASKAR ENGINEERING COLLEGE,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,CSM,50000,7
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,OU,PVT,NA,COED,JNTUH,AID,135000,6
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,OU,PVT,NA,COED,JNTUH,BME,135000,3
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,OU,PVT,NA,COED,JNTUH,CHE,135000,7
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,OU,PVT,NA,COED,JNTUH,CIV,135000,7
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,OU,PVT,NA,COED,JNTUH,CSB,135000,6
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,OU,PVT,NA,COED,JNTUH,CSD,135000,13
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,OU,PVT,NA,COED,JNTUH,CSE,135000,33
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,OU,PVT,NA,COED,JNTUH,CSM,135000,14
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,OU,PVT,NA,COED,JNTUH,ECE,135000,26
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,OU,PVT,NA,COED,JNTUH,EEE,135000,7
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,OU,PVT,NA,COED,JNTUH,INF,135000,13
BVRI,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,OU,PVT,NA,COED,JNTUH,MEC,135000,7
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS),BACHUPALLY,MDL,OU,PVT,NA,GIRLS,JNTUH,CSE,120000,19
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS),BACHUPALLY,MDL,OU,PVT,NA,GIRLS,JNTUH,CSM,120000,7
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS),BACHUPALLY,MDL,OU,PVT,NA,GIRLS,JNTUH,ECE,120000,13
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS),BACHUPALLY,MDL,OU,PVT,NA,GIRLS,JNTUH,EEE,120000,7
BVRW,BVRIT COLLEGE OF ENGINEERING FOR WOMEN (AUTONOMOUS),BACHUPALLY,MDL,OU,PVT,NA,GIRLS,JNTUH,INF,120000,13
CARE,CARE COLL OF PHARMACY,OGLAPUR,WGL,OU,PVT,NA,COED,KU,PHM,65000,11
CBCP,CHILKUR BALAJI COLLEGE OF PHARMACY,CHILKUR,RR,OU,PVT,NA,COED,JNTUH,PHM,50000,7
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,OU,AID,140000,13
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,OU,AIM,140000,6
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,OU,CHE,140000,7
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,OU,CIC,140000,7
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,OU,CIV,140000,13
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,OU,CSE,140000,20
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,OU,CSM,140000,6
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,OU,ECE,140000,20
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,OU,EEE,140000,13
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,OU,INF,140000,20
CBIT,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,OU,PVT,NA,COED,OU,MEC,140000,14
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CIV,60000,6
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,60000,13
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,60000,7
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,EEE,60000,7
CHET,SRI CHAITANYA TECHNICAL CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,MEC,60000,7
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CIV,63000,6
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSE,63000,13
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSG,63000,7
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,ECE,63000,13
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,EEE,63000,7
CHTN,SREE CHAITANYA COLLEGE OF ENGINEERING,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,MEC,63000,7
CHTP,SREE CHAITANYA INST OF PHARM SCI,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,PHM,45000,11
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,AIM,60000,6
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSE,60000,13
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSM,60000,7
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,ECE,60000,7
CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,EEE,60000,7
CIPH,CHAITANYA INST OF PHARM SCI,KAZIPET,HNK,OU,PVT,NA,COED,KU,PHM,55000,11
CJIT,CHRISTU JYOTHI INSTITUTE OF TECHNOLOGY AND SCI,JANGAON,JGN,OU,PVT,CHR,COED,JNTUH,CIV,62000,6
CJIT,CHRISTU JYOTHI INSTITUTE OF TECHNOLOGY AND SCI,JANGAON,JGN,OU,PVT,CHR,COED,JNTUH,CSE,62000,12
