College Code,College Name,Place,District Name,Region,College Type,Minority,Co-Educational,Affiliated to,Branch,Fee Structure,Convener Seats
TKRC,T K R COLLEGE OF ENGG. AND TECHNOLOGY,MIRPET,RANGAREDDY,OU,PVT,NA,COED,SBTET,EC,15780,132
TKRC,T K R COLLEGE OF ENGG. AND TECHNOLOGY,MIRPET,RANGAREDDY,OU,PVT,NA,COED,SBTET,EE,15780,66
TKRC,T K R COLLEGE OF ENGG. AND TECHNOLOGY,MIRPET,RANGAREDDY,OU,PVT,NA,COED,SBTET,ME,15780,66
TRMG,GOVT.POLYTECHNIC,TIRUMALAGIRI,SURYAPET,OU,GOV,NA,COED,SBTET,CE,5080,66
TRMG,GOVT.POLYTECHNIC,TIRUMALAGIRI,SURYAPET,OU,GOV,NA,COED,SBTET,ME,5080,66
TRRM,TRR POLYTECHNIC,MEERPET,RANGAREDDY,OU,PVT,NA,COED,SBTET,CE,15780,66
TRRM,TRR POLYTECHNIC,MEERPET,RANGAREDDY,OU,PVT,NA,COED,SBTET,CS,15780,198
TRRM,TRR POLYTECHNIC,MEERPET,RANGAREDDY,OU,PVT,NA,COED,SBTET,EC,15780,198
TRRM,TRR POLYTECHNIC,MEERPET,RANGAREDDY,OU,PVT,NA,COED,SBTET,EE,15780,132
TRRM,TRR POLYTECHNIC,MEERPET,RANGAREDDY,OU,PVT,NA,COED,SBTET,ME,15780,66
UTNR,GOVT MODEL RESIDENTIAL POLYTECHNIC,UTNOOR,Adilabad,OU,GOV,NA,BOYS,SBTET,EE,5080,66
UTNR,GOVT MODEL RESIDENTIAL POLYTECHNIC,UTNOOR,Adilabad,OU,GOV,NA,BOYS,SBTET,ME,5080,66
VCPM,VIVEKANANDA COLLEGE OF POLYTECHNIC,MANCHERIAL,MANCHERIAL,OU,PVT,NA,COED,SBTET,CE,15780,33
VCPM,VIVEKANANDA COLLEGE OF POLYTECHNIC,MANCHERIAL,MANCHERIAL,OU,PVT,NA,COED,SBTET,CS,15780,66
VCPM,VIVEKANANDA COLLEGE OF POLYTECHNIC,MANCHERIAL,MANCHERIAL,OU,PVT,NA,COED,SBTET,EE,15780,66
VCPM,VIVEKANANDA COLLEGE OF POLYTECHNIC,MANCHERIAL,MANCHERIAL,OU,PVT,NA,COED,SBTET,ME,15780,33
VCPM,VIVEKANANDA COLLEGE OF POLYTECHNIC,MANCHERIAL,MANCHERIAL,OU,PVT,NA,COED,SBTET,MN,15780,66
VDPL,GOVERNMENT POLYTECHNIC,VADEPALLI,JOGULAMBA GADWAL,OU,GOV,NA,COED,SBTET,EE,5080,66
VDPL,GOVERNMENT POLYTECHNIC,VADEPALLI,JOGULAMBA GADWAL,OU,GOV,NA,COED,SBTET,ME,5080,66
VGSE,VAAGESHWARI COLL. OF ENGINEERING,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,SBTET,CE,15780,33
VGSE,VAAGESHWARI COLL. OF ENGINEERING,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,SBTET,CS,15780,66
VGSE,VAAGESHWARI COLL. OF ENGINEERING,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,SBTET,EC,15780,66
VGSE,VAAGESHWARI COLL. OF ENGINEERING,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,SBTET,EE,15780,66
VGSE,VAAGESHWARI COLL. OF ENGINEERING,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,SBTET,ME,15780,33
VGWL,VAAGDEVI ENGINEERING COLLEGE,WARANGAL,WARANGAL,OU,PVT,NA,COED,SBTET,EC,15780,66
VGWL,VAAGDEVI ENGINEERING COLLEGE,WARANGAL,WARANGAL,OU,PVT,NA,COED,SBTET,EE,15780,66
VISA,VATHSALYA INSTITUTE OF SCI. AND TECHNOLOGY,BHONGIR,YADADRI BHUVANAGIRI,OU,PVT,NA,COED,SBTET,CE,15780,66
VISA,VATHSALYA INSTITUTE OF SCI. AND TECHNOLOGY,BHONGIR,YADADRI BHUVANAGIRI,OU,PVT,NA,COED,SBTET,CS,15780,132
VISA,VATHSALYA INSTITUTE OF SCI. AND TECHNOLOGY,BHONGIR,YADADRI BHUVANAGIRI,OU,PVT,NA,COED,SBTET,EC,15780,66
VISA,VATHSALYA INSTITUTE OF SCI. AND TECHNOLOGY,BHONGIR,YADADRI BHUVANAGIRI,OU,PVT,NA,COED,SBTET,EE,15780,66
VISA,VATHSALYA INSTITUTE OF SCI. AND TECHNOLOGY,BHONGIR,YADADRI BHUVANAGIRI,OU,PVT,NA,COED,SBTET,ME,15780,66
VISA,VATHSALYA INSTITUTE OF SCI. AND TECHNOLOGY,BHONGIR,YADADRI BHUVANAGIRI,OU,PVT,NA,COED,SBTET,MN,15780,66
VITS,SRI VISHWESWARAYA INST. OF TECHNOLOGY AND SCI.,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,SBTET,CE,15780,33
VITS,SRI VISHWESWARAYA INST. OF TECHNOLOGY AND SCI.,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,SBTET,CS,15780,66
VITS,SRI VISHWESWARAYA INST. OF TECHNOLOGY AND SCI.,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,SBTET,EE,15780,33
VKBD,GOVT.POLYTECHNIC,VIKARABAD,VIKARABAD,OU,GOV,NA,COED,SBTET,CE,5080,66
VKBD,GOVT.POLYTECHNIC,VIKARABAD,VIKARABAD,OU,GOV,NA,COED,SBTET,EC,5080,66
VKBD,GOVT.POLYTECHNIC,VIKARABAD,VIKARABAD,OU,GOV,NA,COED,SBTET,EE,5080,66
VMRH,VMR POLYTECHNIC,HANAMKONDA,HANAMKONDA,OU,PVT,NA,COED,SBTET,AI,15780,198
VMRH,VMR POLYTECHNIC,HANAMKONDA,HANAMKONDA,OU,PVT,NA,COED,SBTET,CCB,15780,66
VMRH,VMR POLYTECHNIC,HANAMKONDA,HANAMKONDA,OU,PVT,NA,COED,SBTET,CE,15780,132
VMRH,VMR POLYTECHNIC,HANAMKONDA,HANAMKONDA,OU,PVT,NA,COED,SBTET,CS,15780,198
VMRH,VMR POLYTECHNIC,HANAMKONDA,HANAMKONDA,OU,PVT,NA,COED,SBTET,EC,15780,264
VMRH,VMR POLYTECHNIC,HANAMKONDA,HANAMKONDA,OU,PVT,NA,COED,SBTET,EE,15780,198
VMRH,VMR POLYTECHNIC,HANAMKONDA,HANAMKONDA,OU,PVT,NA,COED,SBTET,ME,15780,66
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NIZAMBAD,OU,PVT,NA,COED,SBTET,CE,15780,66
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NIZAMBAD,OU,PVT,NA,COED,SBTET,CS,15780,66
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NIZAMBAD,OU,PVT,NA,COED,SBTET,EC,15780,66
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NIZAMBAD,OU,PVT,NA,COED,SBTET,EE,15780,66
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NIZAMBAD,OU,PVT,NA,COED,SBTET,ME,15780,66
VVKN,VIVEKANANDA INSTT OF TECH. AND SCI. BOMMAKAL,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,SBTET,CE,15780,33
VVKN,VIVEKANANDA INSTT OF TECH. AND SCI. BOMMAKAL,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,SBTET,CS,15780,33
VVKN,VIVEKANANDA INSTT OF TECH. AND SCI. BOMMAKAL,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,SBTET,EC,15780,33
VVKN,VIVEKANANDA INSTT OF TECH. AND SCI. BOMMAKAL,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,SBTET,EE,15780,33
WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WARANGAL,WARANGAL,OU,PVT,NA,COED,SBTET,CS,15780,99
WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WARANGAL,WARANGAL,OU,PVT,NA,COED,SBTET,EC,15780,33
WLGW,GOVT POLYTECHNIC FOR WOMEN,WARANGAL,WARANGAL,OU,GOV,NA,GIRLS,SBTET,CCP,5080,66
WLGW,GOVT POLYTECHNIC FOR WOMEN,WARANGAL,WARANGAL,OU,GOV,NA,GIRLS,SBTET,CE,5080,66
WLGW,GOVT POLYTECHNIC FOR WOMEN,WARANGAL,WARANGAL,OU,GOV,NA,GIRLS,SBTET,EC,5080,66
WNPT,KDR GOVT POLYTECHNIC,WANAPARTHY,WANAPARTHY,OU,GOV,NA,COED,SBTET,CE,5080,66
WNPT,KDR GOVT POLYTECHNIC,WANAPARTHY,WANAPARTHY,OU,GOV,NA,COED,SBTET,CS,5080,66
WNPT,KDR GOVT POLYTECHNIC,WANAPARTHY,WANAPARTHY,OU,GOV,NA,COED,SBTET,EE,5080,66
WNPT,KDR GOVT POLYTECHNIC,WANAPARTHY,WANAPARTHY,OU,GOV,NA,COED,SBTET,EI,5080,66
WNPT,KDR GOVT POLYTECHNIC,WANAPARTHY,WANAPARTHY,OU,GOV,NA,COED,SBTET,ME,5080,66
WRGL,GOVT POLYTECHNIC,WARANGAL,WARANGAL,OU,GOV,NA,COED,SBTET,CE,5080,66
WRGL,GOVT POLYTECHNIC,WARANGAL,WARANGAL,OU,GOV,NA,COED,SBTET,CS,5080,132
WRGL,GOVT POLYTECHNIC,WARANGAL,WARANGAL,OU,GOV,NA,COED,SBTET,EC,5080,132
WRGL,GOVT POLYTECHNIC,WARANGAL,WARANGAL,OU,GOV,NA,COED,SBTET,EE,5080,66
WRGL,GOVT POLYTECHNIC,WARANGAL,WARANGAL,OU,GOV,NA,COED,SBTET,ME,5080,198
YDGR,GOVT.POLYTECHNIC,YADAGIRIGUTTA,YADADRI BHUVANAGIRI,OU,GOV,NA,COED,SBTET,EE,5080,66
YDGR,GOVT.POLYTECHNIC,YADAGIRIGUTTA,YADADRI BHUVANAGIRI,OU,GOV,NA,COED,SBTET,ME,5080,66
ZHBD,SS GOVT POLYTECHNIC,ZAHIRABAD,SANGAREDDY,OU,GOV,NA,COED,SBTET,AU,5080,66
ZHBD,SS GOVT POLYTECHNIC,ZAHIRABAD,SANGAREDDY,OU,GOV,NA,COED,SBTET,CE,5080,132
ZHBD,SS GOVT POLYTECHNIC,ZAHIRABAD,SANGAREDDY,OU,GOV,NA,COED,SBTET,EE,5080,132
ZHBD,SS GOVT POLYTECHNIC,ZAHIRABAD,SANGAREDDY,OU,GOV,NA,COED,SBTET,ME,5080,132
