Institute Code,Institute Name,Place,District Name,Region,College,Minority,Co-Educational,Affiliated to,Branch,Fee Structure,Convener Seats
HITM,HYDERABADERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSC,90000,6
HITM,HYDERABADERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,90000,7
HITM,HYDERABADERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,90000,13
HITM,HYDERABADERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,90000,7
HITM,HYDERABADERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSO,90000,6
HITM,HYDERABADERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,90000,7
HITM,HYDERABADERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,90000,6
HITM,HYDERABADERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDAKCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,MEC,90000,7
HMIP,HOLY MARY INST OF TECH AND SCI - BPHARM,KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,PHM,60000,11
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CIV,66000,3
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,66000,13
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,66000,20
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,66000,13
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSO,66000,7
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,66000,10
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,66000,3
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,MEC,66000,4
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,ANE,101000,6
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CIV,101000,3
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSC,101000,14
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,101000,19
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,101000,27
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSI,101000,13
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,101000,20
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,101000,26
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,101000,7
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,INF,101000,13
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,MEC,101000,4
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,JNTUH,CIV,62000,3
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,JNTUH,CSC,62000,3
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,JNTUH,CSE,62000,13
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,JNTUH,CSM,62000,7
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,JNTUH,ECE,62000,7
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,JNTUH,EEE,62000,3
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,AID,95000,6
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CIV,95000,3
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSC,95000,7
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,95000,7
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,95000,19
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,95000,10
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSO,95000,7
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,95000,7
INDP,SRI INDU INST OF PHARMACY,IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,PHM,87000,11
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,AID,115000,13
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CIV,115000,3
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSC,115000,10
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,115000,13
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,115000,27
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSI,115000,6
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,115000,13
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSO,115000,7
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,115000,13
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,EEE,115000,3
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,INF,115000,7
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,MEC,115000,4
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYDERABAD,OU,PVT,MUS,COED,OU,AID,65000,12
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYDERABAD,OU,PVT,MUS,COED,OU,CIV,65000,6
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYDERABAD,OU,PVT,MUS,COED,OU,CSE,65000,18
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYDERABAD,OU,PVT,MUS,COED,OU,ECE,65000,3
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYDERABAD,OU,PVT,MUS,COED,OU,INF,65000,9
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYDERABAD,OU,PVT,MUS,COED,OU,MEC,65000,6
JANG,JANGOAN INSTITUTE OF PHARMACEUTICAL SCIS,JANGAON,JAYASHANKAR BHUPALPALLY,OU,PVT,NA,COED,KU,PHM,55000,11
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,CIV,60000,6
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,CSD,60000,13
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,CSE,60000,20
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,CSM,60000,20
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,ECE,60000,13
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,EEE,60000,7
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,MEC,60000,7
JBCP,JOGINPALLY B R PHARMACY COLLEGE,YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,PHM,66000,7
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,AID,110000,6
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,AIM,110000,13
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CIV,110000,7
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,110000,3
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,110000,13
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,110000,7
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,110000,13
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECM,110000,7
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,EEE,110000,6
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,INF,110000,7
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,MEC,110000,7
JCPN,JAYAMUKHI COLLEGE OF PHARMACY,NARSAMPET,WARANGAL,OU,PVT,NA,COED,KU,PHM,45000,7
JJPM,J J COLLEGE OF PHARMACY,MAHESWARAM,RANGAREDDY,OU,PVT,NA,COED,JNTUH,PHM,50000,3
JMIP,JYOTHISHMATHI INST OF PHARM SCI,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,PHM,54000,7
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,CIV,70000,6
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,CSE,70000,20
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,CSM,70000,20
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,ECE,70000,6
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,EEE,70000,7
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,MEC,70000,7
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JAGTIAL,OU,UNIV,NA,COED,JNTUH,CSE,50000,8
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JAGTIAL,OU,UNIV,NA,COED,JNTUH,ECE,50000,9
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JAGTIAL,OU,UNIV,NA,COED,JNTUH,EEE,50000,10
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JAGTIAL,OU,UNIV,NA,COED,JNTUH,INF,50000,8
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JAGTIAL,OU,UNIV,NA,COED,JNTUH,MEC,50000,8
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABADERABAD,HYDERABADERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,CHE,50000,9
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABADERABAD,HYDERABADERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,CIV,50000,10
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABADERABAD,HYDERABADERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,CSE,50000,23
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABADERABAD,HYDERABADERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,CSM,100000,19
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABADERABAD,HYDERABADERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,ECE,50000,14
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABADERABAD,HYDERABADERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,EEE,50000,16
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABADERABAD,HYDERABADERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,MEC,50000,13
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABADERABAD,HYDERABADERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,MET,50000,10
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PEDDAPALLI,OU,UNIV,NA,COED,JNTUH,CIV,50000,16
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PEDDAPALLI,OU,UNIV,NA,COED,JNTUH,CSE,50000,9
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PEDDAPALLI,OU,UNIV,NA,COED,JNTUH,CSM,100000,17
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PEDDAPALLI,OU,UNIV,NA,COED,JNTUH,EEE,50000,10
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PEDDAPALLI,OU,UNIV,NA,COED,JNTUH,MEC,50000,47
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PEDDAPALLI,OU,UNIV,NA,COED,JNTUH,MIN,50000,57
JNTP,JNTUH COLLEGE OF PHAMACY SULTANPUR,Sultanpur,SANGAREDDY,OU,UNIV,NA,COED,JNTUH,PHM,35000,22
JNTPSF,JNTUH COLLEGE OF PHAMACY SULTANPUR SELF FINANCE,Sultanpur,SANGAREDDY,OU,UNIV,NA,COED,JNTUH,PHM,65000,10
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,RAJANNA SIRCILLA,OU,UNIV,NA,COED,JNTUH,CIV,50000,47
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,RAJANNA SIRCILLA,OU,UNIV,NA,COED,JNTUH,CSE,50000,16
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,RAJANNA SIRCILLA,OU,UNIV,NA,COED,JNTUH,ECE,50000,17
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,RAJANNA SIRCILLA,OU,UNIV,NA,COED,JNTUH,EEE,50000,42
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,RAJANNA SIRCILLA,OU,UNIV,NA,COED,JNTUH,MEC,50000,65
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,RAJANNA SIRCILLA,OU,UNIV,NA,COED,JNTUH,TEX,50000,67
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SANGAREDDY,OU,UNIV,NA,COED,JNTUH,CIV,50000,15
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SANGAREDDY,OU,UNIV,NA,COED,JNTUH,CSE,50000,17
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SANGAREDDY,OU,UNIV,NA,COED,JNTUH,ECE,50000,11
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SANGAREDDY,OU,UNIV,NA,COED,JNTUH,MEC,50000,17
JNTSSF,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR - SELF FINANCE,SULTANPUR,SANGAREDDY,OU,SF,NA,COED,JNTUH,CSM,100000,14
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WANAPARTHY,OU,GOV,NA,COED,JNTUH,CIV,50000,61
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WANAPARTHY,OU,GOV,NA,COED,JNTUH,CSE,50000,17
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WANAPARTHY,OU,GOV,NA,COED,JNTUH,CSM,50000,22
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WANAPARTHY,OU,GOV,NA,COED,JNTUH,ECE,50000,54
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WANAPARTHY,OU,GOV,NA,COED,JNTUH,MEC,50000,67
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,87000,19
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,87000,10
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,87000,10
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,EEE,87000,3
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,INF,87000,7
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,MEC,87000,4
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,JNTUH,AIM,69000,3
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,JNTUH,CIV,69000,3
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,JNTUH,CSE,69000,13
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,JNTUH,ECE,69000,7
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,JNTUH,EEE,69000,7
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MAHABUBNAGAR,OU,PVT,NA,COED,JNTUH,MEC,69000,3
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMABAD,OU,PVT,NA,COED,JNTUH,CIV,55000,6
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMABAD,OU,PVT,NA,COED,JNTUH,CSE,55000,13
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMABAD,OU,PVT,NA,COED,JNTUH,ECE,55000,7
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMABAD,OU,PVT,NA,COED,JNTUH,EEE,55000,3
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NIZAMABAD,OU,PVT,NA,COED,JNTUH,MEC,55000,4
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SURYAPET,OU,PVT,NA,GIRLS,JNTUH,CIV,90000,13
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SURYAPET,OU,PVT,NA,GIRLS,JNTUH,CSE,90000,6
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SURYAPET,OU,PVT,NA,GIRLS,JNTUH,ECE,90000,14
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SURYAPET,OU,PVT,NA,GIRLS,JNTUH,EEE,90000,13
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CIV,100000,6
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,100000,7
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,100000,13
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,100000,7
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,100000,6
KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),MOINABAD,RANGAREDDY,OU,PVT,NA,COED,JNTUH,MEC,100000,7
KGRM,KGR INST OF TECH AND MANAGEMENT,KEESARA,MEDCHAL,OU,PVT,NA,COED,OU,PHM,45000,7
KHAMMAMP,KHAMMAM COLLEGE OF PHARMACY,KHAMMAM,KHAMMAM,OU,PVT,NA,COED,KU,PHM,70000,11
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,CIV,125000,6
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,CSE,125000,20
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,CSM,125000,13
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HANAMKONDA,OU,PVT,NA,COED,KU,CSN,125000,13
