College Code,College Name,Place,District Name,Region,College Type,Minority,Co-Educational,Affiliated to,Branch,Fee Structure,Convener Seats
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,KANIGIRI,PKS,AU,PVT,NA,COED,JNTUK,AGR,35000,36
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,KANIGIRI,PKS,AU,PVT,NA,COED,JNTUK,CAI,35000,60
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,KANIGIRI,PKS,AU,PVT,NA,COED,JNTUK,CIV,35000,61
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,KANIGIRI,PKS,AU,PVT,NA,COED,JNTUK,CSD,35000,60
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,KANIGIRI,PKS,AU,PVT,NA,COED,JNTUK,CSE,35000,37
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,KANIGIRI,PKS,AU,PVT,NA,COED,JNTUK,ECE,35000,45
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,KANIGIRI,PKS,AU,PVT,NA,COED,JNTUK,EEE,35000,62
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,KANIGIRI,PKS,AU,PVT,NA,COED,JNTUK,MEC,35000,60
ABRK,ABR COLLEGE OF ENGG AND TECHNOLOGY,KANIGIRI,PKS,AU,PVT,NA,COED,JNTUK,MIN,35000,50
ACEE,ADARSH COLLEGE OF ENGINEERING,GOLLAPROLU,EG,AU,PVT,NA,COED,JNTUK,CIV,35000,66
ACEE,ADARSH COLLEGE OF ENGINEERING,GOLLAPROLU,EG,AU,PVT,NA,COED,JNTUK,CSE,35000,64
ACEE,ADARSH COLLEGE OF ENGINEERING,GOLLAPROLU,EG,AU,PVT,NA,COED,JNTUK,ECE,35000,61
ACEE,ADARSH COLLEGE OF ENGINEERING,GOLLAPROLU,EG,AU,PVT,NA,COED,JNTUK,EEE,35000,70
ACEE,ADARSH COLLEGE OF ENGINEERING,GOLLAPROLU,EG,AU,PVT,NA,COED,JNTUK,MEC,35000,68
ACEM,ADITYA COLLEGE OF ENGINEERING,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,AID,35000,15
ACEM,ADITYA COLLEGE OF ENGINEERING,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,CAI,35000,20
ACEM,ADITYA COLLEGE OF ENGINEERING,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,CIV,35000,36
ACEM,ADITYA COLLEGE OF ENGINEERING,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,CSE,35000,24
ACEM,ADITYA COLLEGE OF ENGINEERING,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,ECE,35000,44
ACEM,ADITYA COLLEGE OF ENGINEERING,MADANAPALLE,CTR,SVU,PVT,NA,COED,JNTUA,EEE,35000,30
ACES,ADITYA COLLEGE OF ENGINEERING,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CIV,38000,27
ACES,ADITYA COLLEGE OF ENGINEERING,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSE,38000,24
ACES,ADITYA COLLEGE OF ENGINEERING,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSM,38000,20
ACES,ADITYA COLLEGE OF ENGINEERING,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSO,38000,8
ACES,ADITYA COLLEGE OF ENGINEERING,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,ECE,38000,24
ACES,ADITYA COLLEGE OF ENGINEERING,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,EEE,38000,16
ACES,ADITYA COLLEGE OF ENGINEERING,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,MEC,38000,63
ACET,ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CIV,37000,28
ACET,ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSD,37000,9
ACET,ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSE,37000,19
ACET,ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSM,37000,15
ACET,ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,ECE,37000,26
ACET,ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,EEE,37000,9
ACET,ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,INF,37000,6
ACET,ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,MEC,37000,66
ACPS,ADITYA COLLEGE OF PHARMACY,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,PHM,45000,19
ADCP,ADARSHA COLL OF PHARMACY,G.KOTHAPALLI,EG,AU,PVT,NA,COED,JNTUK,PHM,35000,65
ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,TEKKALI,SKL,AU,PVT,NA,COED,JNTUV,CIV,61200,50
ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,TEKKALI,SKL,AU,PVT,NA,COED,JNTUV,CSD,61200,6
ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,TEKKALI,SKL,AU,PVT,NA,COED,JNTUV,CSE,61200,21
ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,TEKKALI,SKL,AU,PVT,NA,COED,JNTUV,CSM,61200,14
ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,TEKKALI,SKL,AU,PVT,NA,COED,JNTUV,ECE,61200,19
ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,TEKKALI,SKL,AU,PVT,NA,COED,JNTUV,EEE,61200,15
ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,TEKKALI,SKL,AU,PVT,NA,COED,JNTUV,INF,61200,18
ADIT,ADITYA INSTITUTE OF TECHNOLOGY AND MGMT,TEKKALI,SKL,AU,PVT,NA,COED,JNTUV,MEC,61200,39
ADTP,ADITYA ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,AGR,51100,47
ADTP,ADITYA ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,AIM,51100,18
ADTP,ADITYA ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CIV,51100,26
ADTP,ADITYA ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSD,51100,6
ADTP,ADITYA ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSE,51100,18
ADTP,ADITYA ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,ECE,51100,27
ADTP,ADITYA ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,EEE,51100,13
ADTP,ADITYA ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,INF,51100,16
ADTP,ADITYA ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,MEC,51100,22
ADTP,ADITYA ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,MIN,51100,31
ADTP,ADITYA ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,PET,51100,32
AECN,ANDHRA ENGINEERING COLLEGE,ATMAKUR N,NLR,SVU,PVT,NA,COED,JNTUA,AIM,35000,7
AECN,ANDHRA ENGINEERING COLLEGE,ATMAKUR N,NLR,SVU,PVT,NA,COED,JNTUA,CSE,35000,12
AECN,ANDHRA ENGINEERING COLLEGE,ATMAKUR N,NLR,SVU,PVT,NA,COED,JNTUA,ECE,35000,8
AITK,ANNAMACHARYA INST OF TECH AND SCI,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,AID,51500,25
AITK,ANNAMACHARYA INST OF TECH AND SCI,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,CIV,51500,36
AITK,ANNAMACHARYA INST OF TECH AND SCI,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,CSE,51500,71
AITK,ANNAMACHARYA INST OF TECH AND SCI,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,CSM,51500,26
AITK,ANNAMACHARYA INST OF TECH AND SCI,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,ECE,51500,75
AITK,ANNAMACHARYA INST OF TECH AND SCI,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,EEE,51500,70
AITK,ANNAMACHARYA INST OF TECH AND SCI,KADAPA,KDP,SVU,PVT,NA,COED,JNTUA,MEC,51500,35
AITS,ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,AID,68700,39
AITS,ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,AIM,68700,52
AITS,ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,CAI,68700,22
AITS,ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,CIV,68700,64
AITS,ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,CSD,68700,16
AITS,ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,CSE,68700,37
AITS,ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,ECE,68700,95
AITS,ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,EEE,68700,76
AITS,ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,MEC,68700,63
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,AID,39700,35
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,AIM,39700,47
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CIC,39700,15
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CIV,39700,63
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CSD,39700,21
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,CSE,39700,25
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,ECE,39700,46
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,EEE,39700,106
AITT,ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES,TIRUPATHI,CTR,SVU,PVT,NA,COED,JNTUA,MEC,39700,66
AKNTSF,ADI KAVI NANNAYA UNIVERSITY COLLEGE OF PHARMACY-SELF FINANCE,TADEPALLIGUDEM,WG,AU,SF,NA,COED,AKNU,PHM,45000,14
AKRP,A.K.R.G. COLLEGE OF PHARMACY,NALLAJERLA,WG,AU,PVT,NA,COED,JNTUK,PHM,35000,11
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CIV,50200,67
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSD,50200,8
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSE,50200,26
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSM,50200,8
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,ECE,50200,19
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,EEE,50200,46
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,INF,50200,8
ALIT,ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,MEC,50200,65
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CIV,35000,23
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CSD,35000,11
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CSE,35000,22
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CSM,35000,28
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,ECE,35000,40
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,EEE,35000,33
ALTS,ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,MEC,35000,33
AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,AGR,35000,68
AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,CIV,35000,36
AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,CS,35000,57
AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,CSE,35000,20
AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,ECE,35000,47
AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,EEE,35000,34
AMRN,A.M.REDDY MEMORIAL COLL. OF ENGINEERING,NARSARAOPET,GTR,AU,PVT,NA,COED,JNTUK,MEC,35000,35
ANCP,ANNAMACHARYA COLLEGE OF PHARMACY,RAJAMPETA,KDP,SVU,PVT,NA,COED,JNTUA,PHM,53100,10
ANCUSF,ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE,GUNTUR,GTR,AU,SF,NA,COED,ANU,AIM,40000,9
ANCUSF,ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE,GUNTUR,GTR,AU,SF,NA,COED,ANU,CIV,40000,49
ANCUSF,ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE,GUNTUR,GTR,AU,SF,NA,COED,ANU,CS,40000,10
ANCUSF,ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE,GUNTUR,GTR,AU,SF,NA,COED,ANU,CSE,40000,7
ANCUSF,ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE,GUNTUR,GTR,AU,SF,NA,COED,ANU,DS,40000,10
ANCUSF,ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE,GUNTUR,GTR,AU,SF,NA,COED,ANU,ECE,40000,9
ANCUSF,ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE,GUNTUR,GTR,AU,SF,NA,COED,ANU,EEE,40000,7
ANCUSF,ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE,GUNTUR,GTR,AU,SF,NA,COED,ANU,MEC,40000,46
ANIL,ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,AU,CHE,54500,15
ANIL,ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,AU,CIV,54500,31
ANIL,ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,AU,CSD,54500,14
ANIL,ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,AU,CSE,54500,20
ANIL,ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,AU,CSM,54500,30
ANIL,ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,AU,ECE,54500,33
ANIL,ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,AU,EEE,54500,60
ANIL,ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,AU,INF,54500,34
ANIL,ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,AU,MEC,54500,101
ANMB,ACHARYA COLLEGE OF ENGINEERING,BADVEL,KDP,SVU,PVT,NA,COED,JNTUA,CSC,35000,36
ANMB,ACHARYA COLLEGE OF ENGINEERING,BADVEL,KDP,SVU,PVT,NA,COED,JNTUA,CSE,35000,68
ANMB,ACHARYA COLLEGE OF ENGINEERING,BADVEL,KDP,SVU,PVT,NA,COED,JNTUA,ECE,35000,36
ANNP,ST.ANNS COLLEGE OF PHARAMACY,CHIRALA,PKS,AU,PVT,NA,COED,JNTUK,PHM,35000,10
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,CHIRALA,PKS,AU,PVT,NA,COED,JNTUK,CIV,47700,40
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,CHIRALA,PKS,AU,PVT,NA,COED,JNTUK,CSC,47700,6
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,CHIRALA,PKS,AU,PVT,NA,COED,JNTUK,CSD,47700,6
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,CHIRALA,PKS,AU,PVT,NA,COED,JNTUK,CSE,47700,18
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,CHIRALA,PKS,AU,PVT,NA,COED,JNTUK,CSM,47700,7
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,CHIRALA,PKS,AU,PVT,NA,COED,JNTUK,CSO,47700,6
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,CHIRALA,PKS,AU,PVT,NA,COED,JNTUK,ECE,47700,26
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,CHIRALA,PKS,AU,PVT,NA,COED,JNTUK,EEE,47700,7
ANSN,ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY,CHIRALA,PKS,AU,PVT,NA,COED,JNTUK,MEC,47700,43
ANUPSF,ANU COLL OF PHARMACEUTICAL SCIENCES-SELF FINANCE,GUNTUR,GTR,AU,SF,NA,COED,ANU,PHM,31000,13
ANURSF,ADI KAVI NANNAYA UNIVERSITY COLLEGE OF ENGG.-SELF FINANCE,RAJAHMUNDRY,EG,AU,SF,NA,COED,AKNU,CIV,35000,24
ANURSF,ADI KAVI NANNAYA UNIVERSITY COLLEGE OF ENGG.-SELF FINANCE,RAJAHMUNDRY,EG,AU,SF,NA,COED,AKNU,CSE,35000,4
ANURSF,ADI KAVI NANNAYA UNIVERSITY COLLEGE OF ENGG.-SELF FINANCE,RAJAHMUNDRY,EG,AU,SF,NA,COED,AKNU,ECE,35000,6
ANURSF,ADI KAVI NANNAYA UNIVERSITY COLLEGE OF ENGG.-SELF FINANCE,RAJAHMUNDRY,EG,AU,SF,NA,COED,AKNU,EIE,35000,22
ANURSF,ADI KAVI NANNAYA UNIVERSITY COLLEGE OF ENGG.-SELF FINANCE,RAJAHMUNDRY,EG,AU,SF,NA,COED,AKNU,MEC,35000,18
APCS,ADITYA PHARMACY COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,PHM,60100,14
ARMN,A M REDDY MEMORIAL COLL. OF PHARMACY,NARSARAOPET,GTR,AU,PVT,NA,COED,ANU,PHM,35000,24
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,BHOGAPURAM,VZM,AU,PVT,NA,COED,JNTUV,CSC,39300,35
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,BHOGAPURAM,VZM,AU,PVT,NA,COED,JNTUV,CSE,39300,16
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,BHOGAPURAM,VZM,AU,PVT,NA,COED,JNTUV,CSM,39300,30
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,BHOGAPURAM,VZM,AU,PVT,NA,COED,JNTUV,ECE,39300,74
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,BHOGAPURAM,VZM,AU,PVT,NA,COED,JNTUV,EEE,39300,66
ARTB,AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY,BHOGAPURAM,VZM,AU,PVT,NA,COED,JNTUV,MEC,39300,70
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,CBA,35000,13
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,CIC,35000,15
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,CIV,35000,26
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,CSD,35000,12
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,CSE,35000,27
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,CSM,35000,6
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,ECE,35000,27
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,EEE,35000,24
ASIP,AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY,PARITALA,KRI,AU,PVT,NA,COED,JNTUK,MEC,35000,32
ASIT,AUDI SANKARA INST OF TECHNOLOGY,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,AID,40000,34
ASIT,AUDI SANKARA INST OF TECHNOLOGY,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,CSE,40000,24
ASIT,AUDI SANKARA INST OF TECHNOLOGY,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,ECE,40000,48
ASIT,AUDI SANKARA INST OF TECHNOLOGY,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,EEE,40000,35
ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,KURNOOL,KNL,SVU,PVT,NA,GIRLS,JNTUA,CAI,41800,6
ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,KURNOOL,KNL,SVU,PVT,NA,GIRLS,JNTUA,CIV,41800,15
ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,KURNOOL,KNL,SVU,PVT,NA,GIRLS,JNTUA,CSE,41800,18
ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,KURNOOL,KNL,SVU,PVT,NA,GIRLS,JNTUA,ECE,41800,6
ASKW,ASHOKA WOMEN'S ENGINEERING COLLEGE,KURNOOL,KNL,SVU,PVT,NA,GIRLS,JNTUA,EEE,41800,4
ASNT,A S N PHARMACY COLLEGE,TENALI,GTR,AU,PVT,NA,COED,ANU,PHM,35000,20
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,CHEEPURUPALLI,VZM,AU,PVT,NA,COED,JNTUK,CSE,41000,51
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,CHEEPURUPALLI,VZM,AU,PVT,NA,COED,JNTUK,CSM,41000,40
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,CHEEPURUPALLI,VZM,AU,PVT,NA,COED,JNTUK,ECE,41000,80
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,CHEEPURUPALLI,VZM,AU,PVT,NA,COED,JNTUK,EEE,41000,68
ASTC,AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY,CHEEPURUPALLI,VZM,AU,PVT,NA,COED,JNTUK,MEC,41000,67
ASVR,SVR ENGINEERING COLLEGE,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,CAI,38600,30
ASVR,SVR ENGINEERING COLLEGE,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,CIV,38600,30
ASVR,SVR ENGINEERING COLLEGE,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,CSE,38600,15
ASVR,SVR ENGINEERING COLLEGE,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,ECE,38600,33
ASVR,SVR ENGINEERING COLLEGE,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,EEE,38600,52
ASVR,SVR ENGINEERING COLLEGE,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,MEC,38600,36
AUCE,A U COLLEGE OF ENGG. VISAKHAPATNAM,VISAKHAPATNAM,VSP,AU,UNIV,NA,COED,AU,BIO,39500,7
AUCE,A U COLLEGE OF ENGG. VISAKHAPATNAM,VISAKHAPATNAM,VSP,AU,UNIV,NA,COED,AU,CHE,39500,7
AUCE,A U COLLEGE OF ENGG. VISAKHAPATNAM,VISAKHAPATNAM,VSP,AU,UNIV,NA,COED,AU,CIV,39500,6
AUCE,A U COLLEGE OF ENGG. VISAKHAPATNAM,VISAKHAPATNAM,VSP,AU,UNIV,NA,COED,AU,CSE,39500,19
