College Code,College Name,Place,District Name,Region,College Type,Minority,Co-Educational,Affiliated to,Branch,Fee Structure,Convener Seats
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,130000,138
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,130000,47
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,130000,46
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MEDCHAL,OU,PVT,NA,COED,JNTUH,INF,130000,138
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MEDCHAL,OU,PVT,NA,COED,JNTUH,MEC,130000,47
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,AID,120000,46
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CIV,120000,46
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSC,120000,92
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,120000,93
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,120000,231
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,120000,93
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSO,120000,46
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,120000,231
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,EEE,120000,92
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,INF,120000,93
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,MEC,120000,46
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,PHD,125000,11
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,PHM,110000,39
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,90000,139
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,90000,139
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,90000,92
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,90000,46
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,90000,23
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,MEC,90000,23
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CIV,66000,24
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,66000,92
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,66000,138
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,66000,139
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSO,66000,46
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,66000,69
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,66000,23
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MEDCHAL,OU,PVT,NA,COED,JNTUH,MEC,66000,23
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,ANE,101000,47
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CIV,101000,23
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSC,101000,138
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSD,101000,139
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSE,101000,323
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,CSM,101000,185
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,ECE,101000,185
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,EEE,101000,23
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,INF,101000,138
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MEDCHAL,OU,PVT,NA,COED,JNTUH,MEC,101000,23
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,JNTUH,CIV,62000,23
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,JNTUH,CSC,62000,23
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,JNTUH,CSE,62000,92
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,JNTUH,CSM,62000,46
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,JNTUH,ECE,62000,46
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,JNTUH,EEE,62000,23
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SIDDIPET,OU,PVT,NA,COED,JNTUH,MEC,62000,24
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,AID,95000,23
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CIV,95000,24
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSC,95000,23
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,95000,69
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,95000,139
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,95000,92
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSO,95000,46
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,95000,46
INDP,SRI INDU INST OF PHARMACY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,PHD,100000,11
INDP,SRI INDU INST OF PHARMACY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,PHM,87000,39
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,AID,115000,46
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CIV,115000,23
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSC,115000,46
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,115000,115
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,115000,185
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSI,115000,46
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,115000,139
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSO,115000,46
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,115000,92
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,EEE,115000,23
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,INF,115000,47
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RANGAREDDY,OU,PVT,NA,COED,JNTUH,MEC,115000,23
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYDERABAD,OU,PVT,MUS,COED,OU,AID,65000,84
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYDERABAD,OU,PVT,MUS,COED,OU,CIV,65000,42
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYDERABAD,OU,PVT,MUS,COED,OU,CSE,65000,126
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYDERABAD,OU,PVT,MUS,COED,OU,ECE,65000,21
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYDERABAD,OU,PVT,MUS,COED,OU,INF,65000,63
ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYDERABAD,OU,PVT,MUS,COED,OU,MEC,65000,42
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,CIV,60000,23
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,CSD,60000,92
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,CSE,60000,138
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,CSI,60000,46
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,CSM,60000,139
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,ECE,60000,93
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,EEE,60000,47
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS (AUTONOMOUS),NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,MEC,60000,23
JBCP,JOGINPALLY B R PHARMACY COLLEGE,YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,PHD,85000,11
JBCP,JOGINPALLY B R PHARMACY COLLEGE,YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,PHM,66000,23
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,AID,110000,46
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,AIM,110000,92
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CIV,110000,23
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSD,110000,46
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSE,110000,138
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,CSM,110000,70
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECE,110000,93
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,ECM,110000,46
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,EEE,110000,23
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,INF,110000,139
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RANGAREDDY,OU,PVT,NA,COED,JNTUH,MEC,110000,23
JIPS,JAYAMUKHI INST OF PHARM SCI,NARSAMPET,WARANGAL,OU,PVT,NA,COED,JNTUH,PHM,45000,23
JJPM,J J COLLEGE OF PHARMACY,MAHESWARAM,RANGAREDDY,OU,PVT,NA,COED,JNTUH,PHM,50000,11
JMIP,JYOTHISHMATHI INST OF PHARM SCI,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,PHD,75000,11
JMIP,JYOTHISHMATHI INST OF PHARM SCI,KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,PHM,54000,23
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,AIM,70000,47
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,CIV,70000,23
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,CSE,70000,184
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,CSM,70000,139
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,ECE,70000,46
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,EEE,70000,46
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KARIMNAGAR,OU,PVT,NA,COED,JNTUH,MEC,70000,23
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JAGTIAL,OU,UNIV,NA,COED,JNTUH,CSE,50000,66
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JAGTIAL,OU,UNIV,NA,COED,JNTUH,ECE,50000,66
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JAGTIAL,OU,UNIV,NA,COED,JNTUH,EEE,50000,66
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JAGTIAL,OU,UNIV,NA,COED,JNTUH,INF,50000,66
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING JAGITIAL (AUTONOMOUS),JAGITIAL,JAGTIAL,OU,UNIV,NA,COED,JNTUH,MEC,50000,66
JNMB,JNTUH UNIVERSITY COLLEGE OF ENGINEERING MAHABUBABAD,MAHABUBABAD,MAHABUBABAD,OU,UNIV,NA,COED,JNTUH,CSD,50000,66
JNMB,JNTUH UNIVERSITY COLLEGE OF ENGINEERING MAHABUBABAD,MAHABUBABAD,MAHABUBABAD,OU,UNIV,NA,COED,JNTUH,CSE,50000,66
JNMB,JNTUH UNIVERSITY COLLEGE OF ENGINEERING MAHABUBABAD,MAHABUBABAD,MAHABUBABAD,OU,UNIV,NA,COED,JNTUH,ECE,50000,66
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYDERABAD,SW,SF,NA,COED,CONSTITUENT COLLEGE,DTD,65000,66
JNPL,JNTUH UNIVERSITY COLLEGE OF ENGINEERING PALAIR,PALAIR,KHAMMAM,OU,UNIV,NA,COED,JNTUH,CSD,50000,66
JNPL,JNTUH UNIVERSITY COLLEGE OF ENGINEERING PALAIR,PALAIR,KHAMMAM,OU,UNIV,NA,COED,JNTUH,CSE,50000,66
JNPL,JNTUH UNIVERSITY COLLEGE OF ENGINEERING PALAIR,PALAIR,KHAMMAM,OU,UNIV,NA,COED,JNTUH,ECE,50000,66
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,BIO,100000,66
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,CHE,50000,66
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,CIV,50000,66
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,CSC,100000,66
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,CSE,50000,66
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,CSM,100000,66
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,ECE,50000,66
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,EEE,50000,66
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,GEO,100000,66
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,MEC,50000,66
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MEDCHAL,OU,UNIV,NA,COED,JNTUH,MET,50000,66
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH -5 YEAR INTEGRATED MTECH SELF FINANCE,KUKATPALLY,MEDCHAL,OU,SF,NA,COED,JNTUH,CIV,100000,66
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH -5 YEAR INTEGRATED MTECH SELF FINANCE,KUKATPALLY,MEDCHAL,OU,SF,NA,COED,JNTUH,CSE,100000,66
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH -5 YEAR INTEGRATED MTECH SELF FINANCE,KUKATPALLY,MEDCHAL,OU,SF,NA,COED,JNTUH,ECE,100000,66
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH -5 YEAR INTEGRATED MTECH SELF FINANCE,KUKATPALLY,MEDCHAL,OU,SF,NA,COED,JNTUH,EEE,100000,66
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH -5 YEAR INTEGRATED MTECH SELF FINANCE,KUKATPALLY,MEDCHAL,OU,SF,NA,COED,JNTUH,MMS,100000,33
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH -5 YEAR INTEGRATED MTECH SELF FINANCE,KUKATPALLY,MEDCHAL,OU,SF,NA,COED,JNTUH,MTE,100000,33
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PEDDAPALLI,OU,UNIV,NA,COED,JNTUH,CIV,50000,66
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PEDDAPALLI,OU,UNIV,NA,COED,JNTUH,CSE,50000,66
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PEDDAPALLI,OU,UNIV,NA,COED,JNTUH,CSM,100000,66
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PEDDAPALLI,OU,UNIV,NA,COED,JNTUH,EEE,50000,66
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PEDDAPALLI,OU,UNIV,NA,COED,JNTUH,MEC,50000,66
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PEDDAPALLI,OU,UNIV,NA,COED,JNTUH,MIN,50000,66
JNTP,JNTUH UNIVERSITY COLLEGE OF PHARMACEUTICAL SCIENCES SULTANPUR,Sultanpur,SANGAREDDY,OU,UNIV,NA,COED,JNTUH,PHM,35000,22
JNTPSF,JNTUH UNIVERSITY COLLEGE OF PHARMACEUTICAL SCIENCES SULTANPUR SELF FINANCE,Sultanpur,SANGAREDDY,OU,SF,NA,COED,JNTUH,PHM,65000,11
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,RAJANNA SIRCILLA,OU,UNIV,NA,COED,JNTUH,CIV,50000,66
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,RAJANNA SIRCILLA,OU,UNIV,NA,COED,JNTUH,CSE,50000,66
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,RAJANNA SIRCILLA,OU,UNIV,NA,COED,JNTUH,ECE,50000,66
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,RAJANNA SIRCILLA,OU,UNIV,NA,COED,JNTUH,EEE,50000,66
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,RAJANNA SIRCILLA,OU,UNIV,NA,COED,JNTUH,MEC,50000,66
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,RAJANNA SIRCILLA,OU,UNIV,NA,COED,JNTUH,TEX,50000,66
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SANGAREDDY,OU,UNIV,NA,COED,JNTUH,CIV,50000,66
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SANGAREDDY,OU,UNIV,NA,COED,JNTUH,CSE,50000,66
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SANGAREDDY,OU,UNIV,NA,COED,JNTUH,CSM,100000,66
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SANGAREDDY,OU,UNIV,NA,COED,JNTUH,ECE,50000,66
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SANGAREDDY,OU,UNIV,NA,COED,JNTUH,MEC,50000,66
