College Code,College Name,Branch Code,Rank,Gender,Region,Caste,Seat Category
IITT,"INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY, SIDDIPET",EC,25171,M,OU,BC_B,OC_GEN_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",EC,25171,F,OU,BC_A,BC_A_GIRLS_OU
MAHM,"GOVERNMENT POLYTECHNIC, MAHESHWARAM",EE,25171,M,OU,BC_B,BC_B_GEN_OU
JGPT,"GOVT.POLYTECHNIC, JOGIPET",EE,25171,M,OU,BC_B,BC_B_GEN_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",ME,25171,M,OU,BC_E,BC_E_GEN_UR
SBIT,"SWARNA BHARATHI INSTITUTE OF SCI. AND TECHNOLOGY, KHAMMAM",CS,25210,M,OU,BC_A,BC_A_GEN_OU
NKHD,"GOVERNMENT POLYTECHNIC, NARAYANKHED",EC,25210,F,OU,BC_D,OC_PHV_GIRLS_OU
IITT,"INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY, SIDDIPET",EC,25210,F,OU,BC_B,OC_GIRLS_OU
BRAW,"B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN, KARIMNAGAR",EC,25210,F,OU,SC,SC_GIRLS_UR
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",ME,25210,F,OU,BC_D,BC_D_GIRLS_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,25237,M,OU,BC_A,BC_A_GEN_OU
RITM,"RATNAPURI INSTITUTE OF TECH. COLL. OF POLYTECHNIC, TURAKALA KHANAPUR",CS,25237,M,OU,BC_B,BC_B_GEN_OU
SRPW,"GOVT POLYTECHNIC FOR WOMEN, SURYAPET",EC,25237,F,OU,BC_D,BC_D_GIRLS_UR
AITH,"ANNAMACHARYA INST. OF TECHNOLOGY. AND SCI., HAYATHNAGAR",CS,25242,F,OU,BC_D,BC_D_GIRLS_OU
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE, IBRAHIMPATAN",CS,25242,M,OU,SC,SC_GEN_OU
NALG,"GOVT POLYTECHNIC , NALGONDA",EE,25242,M,OU,SC,SC_GEN_OU
MAHM,"GOVERNMENT POLYTECHNIC, MAHESHWARAM",EE,25242,M,OU,BC_D,BC_D_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",EE,25250,F,OU,SC,SC_GIRLS_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EE,25253,F,OU,BC_A,BC_A_GIRLS_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",EI,25254,M,OU,SC,SC_GEN_UR
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",EE,25255,M,OU,BC_D,BC_D_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CE,25260,F,OU,SC,SC_GIRLS_OU
WITS,"WARANGAL INST OF TECHNOLOGY SCIENCE, WARANGAL",CS,25260,M,OU,BC_B,BC_B_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",CS,25260,M,OU,BC_E,BC_E_GEN_OU
TRRM,"TRR POLYTECHNIC , MEERPET",CS,25268,M,OU,ST,ST_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,25268,F,OU,BC_A,BC_A_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,25268,M,OU,BC_A,BC_A_GEN_OU
ELEN,"ELLENKI COLLGE OF ENGG. AND TECHNOLOGY, PATANCHERU",CS,25268,F,OU,SC,SC_GEN_UR
TRRM,"TRR POLYTECHNIC , MEERPET",CS,25268,F,OU,BC_B,BC_B_PHH_GIRLS_OU
BLMP,"GOVT POLYTECHNIC, BELLAMPALLI",EI,25268,M,OU,ST,ST_GEN_UR
BRIL,"BRILLIANT INSTT OF ENGG AND TECHNOLOGY, HAYATHNAGAR",CS,25297,M,OU,BC_B,BC_B_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,25297,M,OU,OC,EWS_GEN_OU
SVSE,"SVS GRP OF INSTNS - SVS INST OF TECH., HANAMKONDA",CS,25297,F,OU,BC_D,BC_C_GIRLS_OU
PRKL,"GOVERNMENT POLYTECHNIC, PARKAL",EC,25297,M,OU,SC,SC_GEN_OU
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",ME,25297,M,OU,BC_E,OC_GEN_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",ME,25297,M,OU,BC_B,BC_B_GEN_OU
HOLY,"HOLY MARY INSTITUTE OF TECH. SCIENCE, KEESARA",CE,25330,F,OU,BC_A,OC_GIRLS_OU
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",CE,25330,F,OU,BC_D,OC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CE,25330,M,OU,ST,ST_GEN_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",CE,25330,F,OU,ST,OC_GIRLS_OU
SDPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, SIDDIPET",CS,25330,F,OU,BC_E,BC_E_GIRLS_OU
KMTS,"KHAMMAM INST OF TECHNOLOGY AND SCIENCE, KHAMMAM",CS,25330,F,OU,BC_B,BC_B_GIRLS_UR
HOLY,"HOLY MARY INSTITUTE OF TECH. SCIENCE, KEESARA",EC,25330,M,OU,SC,OC_GEN_OU
BLMP,"GOVT POLYTECHNIC, BELLAMPALLI",EE,25330,M,OU,SC,SC_GEN_OU
VGSE,"VAAGESHWARI COLL. OF ENGINEERING, KARIMNAGAR",CS,25364,M,OU,BC_A,BC_A_GEN_OU
VREC,"VIJAYA RURAL ENGINEERING COLLEGE, NIZAMABAD",EC,25364,M,OU,BC_D,OC_PHV_GEN_OU
TRRM,"TRR POLYTECHNIC , MEERPET",EC,25364,M,OU,ST,ST_GEN_UR
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",EC,25364,M,OU,BC_B,BC_B_GEN_OU
GZWL,"GOVT MODEL RESIDENTIAL POLYTECHNIC, GAJWEL",EC,25364,M,OU,SC,SC_GEN_UR
BRAW,"B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN, KARIMNAGAR",EC,25364,F,OU,SC,SC_GIRLS_UR
KTGR,"GOVT.POLYTECHNIC, KOTAGIRI",EE,25364,M,OU,BC_B,BC_B_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",ME,25364,M,OU,BC_B,BC_B_GEN_UR
MGHA,"MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN, GHATKESAR",CS,25398,F,OU,BC_B,BC_B_GIRLS_OU
ADBP,"S.G GOVT POLYTECHNIC, ADILABAD",EE,25398,M,OU,BC_B,BC_B_GEN_OU
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",AA,25410,M,OU,BC_B,BC_B_GEN_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EC,25410,M,OU,ST,ST_GEN_OU
HSBD,"GOVERNMENT POLYTECHNIC, HUSNABAD",EE,25417,M,OU,BC_B,BC_B_GEN_UR
NGMA,"NIGAMA ENGINEERING COLLEGE, MOQUDUMPOOR",EC,25419,F,OU,SC,SC_CAP_GEN_UR(0)
GNPR,"GOVT.POLYTECHNIC, STATION GHANAPUR",EE,25420,F,OU,BC_A,BC_A_CAP_GIRLS_UR( 0)
HOLY,"HOLY MARY INSTITUTE OF TECH. SCIENCE, KEESARA",CE,25422,M,OU,ST,ST_GEN_OU
VITS,"SRI VISHWESWARAYA INST. OF TECHNOLOGY AND SCI., MAHABUBNAGAR",CS,25422,M,OU,BC_D,OC_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",AI,25428,M,OU,BC_D,SC_GEN_OU
VGSE,"VAAGESHWARI COLL. OF ENGINEERING, KARIMNAGAR",CS,25428,M,OU,SC,SC_GEN_OU
KCEA,"KSHATRIYA COLLEGE OF ENGINEERING, ARMOOR",EC,25428,F,OU,BC_D,BC_D_GEN_UR
TRRM,"TRR POLYTECHNIC , MEERPET",EC,25428,M,OU,BC_D,BC_D_GEN_UR
VGSE,"VAAGESHWARI COLL. OF ENGINEERING, KARIMNAGAR",CS,25435,F,OU,BC_D,BC_C_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",AI,25451,M,OU,SC,SC_GEN_OU
KCEA,"KSHATRIYA COLLEGE OF ENGINEERING, ARMOOR",CE,25451,M,OU,BC_D,OC_GEN_UR
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,25451,M,OU,BC_E,BC_E_GEN_OU
JPNE,"JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING, MAHABUBNAGAR",EC,25451,M,OU,BC_B,BC_B_GEN_OU
VDPL,"GOVERNMENT POLYTECHNIC, VADEPALLI",EE,25451,M,OU,BC_D,"BC_D_CAP_GEN_UR(0
)"
GNPR,"GOVT.POLYTECHNIC, STATION GHANAPUR",EE,25451,F,OU,ST,ST_GIRLS_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EE,25451,F,OU,BC_A,BC_A_GIRLS_OU
VCPM,"VIVEKANANDA COLLEGE OF POLYTECHNIC, MANCHERIAL",EE,25451,M,OU,BC_D,BC_D_GEN_UR
VITS,"SRI VISHWESWARAYA INST. OF TECHNOLOGY AND SCI., MAHABUBNAGAR",CS,25476,M,OU,BC_D,OC_PHV_GEN_OU
GDWL,"GOVERNMENT POLYTECHNIC, GADWAL",CS,25476,M,OU,ST,ST_GEN_OU
SVSP,"S.V.S.POLYTECHNIC, HANAMKONDA",CS,25476,M,OU,BC_D,BC_D_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",EC,25476,M,OU,ST,ST_GEN_OU
MINA,"MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN, MIRYALAGUDA",EE,25476,F,OU,SC,OC_GIRLS_UR
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",ME,25476,M,OU,SC,SC_GEN_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",CE,25504,M,OU,BC_D,BC_D_GEN_OU
TRRM,"TRR POLYTECHNIC , MEERPET",CS,25504,M,OU,BC_A,BC_A_GEN_OU
TRRM,"TRR POLYTECHNIC , MEERPET",CS,25504,F,OU,BC_D,BC_D_GIRLS_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",CS,25504,M,OU,BC_E,BC_E_GEN_OU
SVSE,"SVS GRP OF INSTNS - SVS INST OF TECH., HANAMKONDA",CS,25504,F,OU,BC_B,BC_B_GIRLS_OU
KMTS,"KHAMMAM INST OF TECHNOLOGY AND SCIENCE, KHAMMAM",CS,25504,F,OU,BC_D,OC_GIRLS_OU
IITT,"INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY, SIDDIPET",EC,25504,M,OU,BC_D,BC_D_GEN_OU
BRAW,"B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN, KARIMNAGAR",EC,25504,F,OU,SC,SC_GIRLS_OU
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",EE,25504,F,OU,SC,SC_GIRLS_UR
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",EE,25504,F,OU,BC_A,BC_A_GEN_UR
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",EE,25504,F,OU,BC_A,BC_A_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",EI,25504,F,OU,OC,SC_GIRLS_OU
SDPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, SIDDIPET",CS,25537,F,OU,BC_D,BC_D_GIRLS_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",CS,25537,F,OU,BC_D,OC_GIRLS_OU
BRAW,"B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN, KARIMNAGAR",EC,25537,F,OU,BC_D,OC_GIRLS_AU
GNPR,"GOVT.POLYTECHNIC, STATION GHANAPUR",EE,25537,M,OU,BC_D,BC_D_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",ME,25537,M,OU,ST,ST_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",EC,25559,M,OU,BC_D,OC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",ME,25559,M,OU,BC_A,SC_GIRLS_UR
BLMP,"GOVT POLYTECHNIC, BELLAMPALLI",MN,25559,M,OU,SC,SC_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CH,25575,M,OU,SC,SC_GEN_OU
NALG,"GOVT POLYTECHNIC , NALGONDA",CE,25578,M,OU,ST,ST_GEN_UR
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",CE,25581,M,OU,BC_D,BC_D_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",CH,25581,M,OU,BC_D,BC_D_GEN_OU
ADBP,"S.G GOVT POLYTECHNIC, ADILABAD",CS,25581,M,OU,BC_A,BC_A_GEN_OU
PBRW,"GOVERNMENT POLYTECHNIC FOR WOMEN, PEBBAIR",EC,25581,F,OU,BC_D,BC_D_GIRLS_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EE,25581,F,OU,BC_A,BC_A_GIRLS_OU
ARJN,"ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE, BATASINGARAM",CS,25594,M,OU,SC,SC_GEN_UR
SGRD,"GOVERNMENT POLYTECHNIC, SANGA REDDY",EC,25594,M,OU,BC_B,BC_B_GEN_OU
YDGR,"GOVT.POLYTECHNIC, YADAGIRIGUTTA",EE,25594,M,OU,BC_B,BC_B_GEN_OU
SDPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, SIDDIPET",EE,25594,F,OU,BC_A,BC_A_GIRLS_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EE,25594,M,OU,SC,SC_GEN_OU
BRIG,"BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS, HAYATHNAGAR",CS,25615,M,OU,BC_D,BC_D_GEN_OU
PBRW,"GOVERNMENT POLYTECHNIC FOR WOMEN, PEBBAIR",EC,25615,F,OU,SC,SC_GIRLS_UR
VGWL,"VAAGDEVI ENGINEERING COLLEGE, WARANGAL",EC,25615,F,OU,BC_B,BC_B_GIRLS_OU
VGWL,"VAAGDEVI ENGINEERING COLLEGE, WARANGAL",EC,25615,F,OU,BC_D,OC_PHO_GIRLS_OU
NALG,"GOVT POLYTECHNIC , NALGONDA",EE,25615,M,OU,BC_A,BC_A_GEN_OU
SCCL,"SINGARENI COLLIERIES POLYTECHNIC COLLEGE, NASPUR",EE,25615,M,OU,BC_A,BC_A_GEN_OU
MDRA,"GOVT.POLYTECHNIC, MADHIRA",CE,25641,M,OU,ST,ST_GEN_UR
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",CE,25641,M,OU,BC_B,BC_B_GEN_OU
HOLY,"HOLY MARY INSTITUTE OF TECH. SCIENCE, KEESARA",CE,25641,M,OU,SC,SC_GEN_OU
VGSE,"VAAGESHWARI COLL. OF ENGINEERING, KARIMNAGAR",CS,25641,F,OU,BC_B,BC_B_GIRLS_OU
ELEN,"ELLENKI COLLGE OF ENGG. AND TECHNOLOGY, PATANCHERU",CS,25641,F,OU,BC_B,BC_B_GIRLS_OU
JGPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, JOGIPET",EC,25641,F,OU,SC,SC_GIRLS_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",EC,25641,M,OU,BC_B,BC_B_GEN_OU
BLMP,"GOVT POLYTECHNIC, BELLAMPALLI",EE,25641,F,OU,SC,SC_GIRLS_OU
CGNT,"GOVERNMENT POLYTECHNIC, CHEGUNTA",EE,25641,M,OU,BC_B,BC_B_GEN_OU
BLMP,"GOVT POLYTECHNIC, BELLAMPALLI",MN,25641,M,OU,BC_D,OC_GEN_OU
AITH,"ANNAMACHARYA INST. OF TECHNOLOGY. AND SCI., HAYATHNAGAR",CS,25684,M,OU,SC,SC_GEN_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",CS,25684,F,OU,OC,EWS_GIRLS_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,25696,M,OU,BC_A,BC_A_GEN_OU
IOES,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",BM,25706,F,OU,SC,SC_GEN_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",CE,25706,M,OU,ST,ST_GEN_OU
GWMB,"GOVT POLY. FOR WOMEN AND MINORITIES, BADANGPET",CS,25706,F,OU,BC_B,LMK_GIRLS_AU
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",CE,25718,M,OU,BC_D,BC_D_GEN_OU
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE, IBRAHIMPATAN",CS,25718,F,OU,SC,SC_GIRLS_UR
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",EC,25718,M,OU,BC_A,BC_A_GEN_OU
YDGR,"GOVT.POLYTECHNIC, YADAGIRIGUTTA",EE,25718,M,OU,BC_B,BC_B_GEN_OU
KTGM,"GOVT POLYTECHNIC , KOTHAGUDEM",MN,25718,M,OU,BC_D,BC_D_GEN_OU
VGSE,"VAAGESHWARI COLL. OF ENGINEERING, KARIMNAGAR",CS,25745,F,OU,BC_B,BC_B_GIRLS_OU
GTSR,"GAYATRI INST OF TECH AND SCI, WANAPARTHY",CS,25745,M,OU,SC,SC_GEN_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",CS,25745,M,OU,ST,ST_GEN_OU
VVKN,"VIVEKANANDA INSTT OF TECH. AND SCI.  BOMMAKAL, KARIMNAGAR",CS,25745,F,OU,SC,ST_GIRLS_UR
TCEK,"TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY, PEDDAPALLY",EC,25745,M,OU,BC_A,"BC_A_CAP_GEN_UR(0
)"
SISG,"SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES, GHATKESAR",EE,25745,M,OU,BC_B,BC_B_GEN_UR
YDGR,"GOVT.POLYTECHNIC, YADAGIRIGUTTA",EE,25745,M,OU,BC_B,BC_B_GEN_OU
GNPR,"GOVT.POLYTECHNIC, STATION GHANAPUR",EE,25745,F,OU,BC_B,BC_B_GIRLS_OU
SVES,"SRI VENKATESWARA ENGINEERING COLLEGE, SURYAPETA",EE,25745,M,OU,SC,OC_GEN_OU
QQHD,"QQ GOVT POLYTECHNIC , CHENDULALBARADARI",EC,25774,M,OU,OC,EWS_GEN_OU
IOEPH,"GOVT INSTITUTE OF ELECTRONICS, SECUNDERABAD",EC,25774,F,OU,SC,ST_PHH_GIRLS_OU
ADBP,"S.G GOVT POLYTECHNIC, ADILABAD",EE,25774,F,OU,OC,EWS_GEN_UR
MAHM,"GOVERNMENT POLYTECHNIC, MAHESHWARAM",EE,25774,F,OU,BC_D,BC_D_GIRLS_OU
WRGL,"GOVT POLYTECHNIC, WARANGAL",ME,25774,M,OU,ST,ST_GEN_UR
ANRK,"ANURAG ENGINNERING COLLGE, KODAD",CS,25798,M,OU,BC_D,OC_GEN_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",EC,25798,M,OU,BC_D,BC_D_GEN_UR
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",EC,25798,F,OU,ST,ST_GIRLS_OU
HOLY,"HOLY MARY INSTITUTE OF TECH. SCIENCE, KEESARA",EE,25798,F,OU,SC,OC_GIRLS_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",EE,25798,M,OU,BC_D,BC_D_GEN_UR
KRTL,"GOVT.POLYTECHNIC, KORUTLA",ME,25798,F,OU,BC_D,OC_CAP_GEN_UR(0)
PETW,"PRINCETON INST OF ENGG TECH FOR WOMEN, GHATKESAR",AI,25808,F,OU,BC_B,BC_B_GIRLS_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",EC,25808,M,OU,OC,OC_GEN_OU
TKRC,"T K R COLLEGE OF ENGG. AND TECHNOLOGY, MIRPET",EE,25808,M,OU,BC_A,BC_A_GEN_OU
VISA,"VATHSALYA INSTITUTE OF SCI. AND TECHNOLOGY, BHONGIR",CS,25817,F,OU,OC,OC_GIRLS_OU
MGHA,"MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN, GHATKESAR",CS,25817,F,OU,BC_D,BC_D_GIRLS_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",ME,25821,M,OU,BC_B,BC_B_GEN_OU
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE, IBRAHIMPATAN",CS,25824,F,OU,BC_A,BC_A_GIRLS_OU
VVKN,"VIVEKANANDA INSTT OF TECH. AND SCI.  BOMMAKAL, KARIMNAGAR",CS,25824,M,OU,BC_D,BC_D_GEN_OU
HOLY,"HOLY MARY INSTITUTE OF TECH. SCIENCE, KEESARA",EC,25824,M,OU,SC,SC_GEN_OU
WNPT,"KDR GOVT POLYTECHNIC, WANAPARTHY",CS,25830,F,OU,BC_B,BC_B_GEN_OU
SBIT,"SWARNA BHARATHI INSTITUTE OF SCI. AND TECHNOLOGY, KHAMMAM",CS,25830,M,OU,BC_B,BC_B_GEN_UR
KCEA,"KSHATRIYA COLLEGE OF ENGINEERING, ARMOOR",EE,25830,F,OU,BC_D,OC_GEN_UR
WRGL,"GOVT POLYTECHNIC, WARANGAL",ME,25830,M,OU,BC_B,BC_B_GEN_OU
SGMA,"S G M GOVT POLYTECHNIC, ABDULLAPURMET",CCP,25839,F,OU,BC_D,BC_D_GEN_OU
GPWS,"GOVT POLYTECHNIC FOR WOMEN, SECUNDERABAD",CE,25839,F,OU,ST,ST_GIRLS_OU
BRIG,"BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS, HAYATHNAGAR",CS,25839,M,OU,BC_D,BC_C_GEN_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",CS,25839,M,OU,BC_E,BC_E_GEN_OU
SMED,"ST.MARYS GROUP OF INSTITUTIONS, DESHMUKHI",CS,25839,F,OU,SC,SC_GIRLS_UR
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",EC,25851,F,OU,SC,SC_CAP_GIRLS_UR(0)
WRGL,"GOVT POLYTECHNIC, WARANGAL",ME,25851,M,OU,BC_D,BC_D_GEN_OU
VCPM,"VIVEKANANDA COLLEGE OF POLYTECHNIC, MANCHERIAL",CS,25864,F,OU,SC,OC_GIRLS_OU
MHVR,"MAHAVEER INSTITUTE OF SCI. AND TECHNOLOGY, BANDLAGUDA",EE,25864,F,OU,BC_A,BC_A_GIRLS_UR
WNPT,"KDR GOVT POLYTECHNIC, WANAPARTHY",EE,25881,M,OU,BC_B,BC_B_GEN_OU
WNPT,"KDR GOVT POLYTECHNIC, WANAPARTHY",EE,25881,F,OU,ST,ST_GEN_UR
MAHM,"GOVERNMENT POLYTECHNIC, MAHESHWARAM",EE,25881,F,OU,BC_D,BC_D_GIRLS_OU
WNPT,"KDR GOVT POLYTECHNIC, WANAPARTHY",ME,25890,M,OU,BC_D,OC_GEN_OU
JNGPSW,"J N GOVT POLYTECHNIC, RAMANTHAPUR",PK,25890,F,OU,OC,OC_GIRLS_AU
BRAW,"B R AMBEDKAR GMR POLYTECHNIC FOR WOMEN, KARIMNAGAR",EC,25898,F,OU,SC,SC_GIRLS_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",EC,25901,M,OU,BC_B,BC_B_GEN_OU
WLGW,"GOVT POLYTECHNIC FOR WOMEN, WARANGAL",CE,25903,F,OU,BC_B,BC_B_GIRLS_OU
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE, MIRPET",EC,25904,M,OU,OC,OC_GEN_OU
VMRH,"VMR POLYTECHNIC, HANAMKONDA",EE,25904,M,OU,BC_E,BC_E_GIRLS_UR
KMTS,"KHAMMAM INST OF TECHNOLOGY AND SCIENCE, KHAMMAM",CS,25909,M,OU,OC,OC_GEN_OU
JNGP,"J N GOVT POLYTECHNIC, RAMANTHAPUR",EE,25909,F,OU,BC_A,BC_A_GIRLS_OU
KSGI,"GOVERNMENT POLYTECHNIC, KOSGI",CE,25914,F,OU,SC,SC_GEN_UR
VISA,"VATHSALYA INSTITUTE OF SCI. AND TECHNOLOGY, BHONGIR",CS,25914,M,OU,BC_D,BC_D_GEN_UR
SDPW,"GOVERNMENT POLYTECHNIC FOR WOMEN, SIDDIPET",CS,25914,F,OU,ST,ST_SG_GIRLS_OU(0)
WRGL,"GOVT POLYTECHNIC, WARANGAL",ME,25914,M,OU,BC_D,BC_C_GEN_OU
NAWBSF,"NAWAB SHAH ALAM KHAN COLL OF ENGG AND TECH - SELF FINANCE, NEW MALAKPET",AI,25925,F,OU,SC,SC_GIRLS_OU
JMTS,"JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI., KARIMNAGAR",CS,25925,F,OU,BC_A,BC_A_GIRLS_OU
SDES,"SREE DATTHA INSTITUTE OF ENGINEERING AND SCIENCE, IBRAHIMPATAN",CS,25934,F,OU,SC,SC_GIRLS_OU
ELEN,"ELLENKI COLLGE OF ENGG. AND TECHNOLOGY, PATANCHERU",CS,25942,M,OU,BC_A,BC_A_GIRLS_OU
ANRK,"ANURAG ENGINNERING COLLGE, KODAD",EC,25948,F,OU,BC_E,OC_GIRLS_OU
SVSP,"S.V.S.POLYTECHNIC, HANAMKONDA",CS,25954,M,OU,BC_D,BC_D_GEN_OU
IITT,"INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY, SIDDIPET",EC,25956,M,OU,BC_D,BC_D_GEN_OU
SMSK,"SAMSKRUTHI COLLEGE OF ENGG. AND TECHNOLOGY., GHATKESAR",AI,25959,M,OU,OC,SC_GEN_OU
VKBD,"GOVT.POLYTECHNIC, VIKARABAD",EC,25959,M,OU,BC_E,BC_E_GEN_OU
NKHD,"GOVERNMENT POLYTECHNIC, NARAYANKHED",EC,25964,F,OU,BC_B,BC_B_GIRLS_OU
MOTK,"MOTHER TERESA INSTITUTE OF SCI. AND TECHNOLOGY, SATHUPALLY",CS,25969,M,OU,BC_A,BC_A_GEN_UR
SRRS,"SRRS GOVT POLYTECHNIC, SIRCILLA",EE,25969,M,OU,BC_A,BC_A_GEN_OU
SMCD,"ST MARYS ENGINEERING COLLEGE, DESHMUKHI",CS,25977,F,OU,BC_B,BC_B_GEN_OU
NZBD,"GOVT POLYTECHNIC , NIZAMABAD",ES,25978,F,OU,BC_D,BC_C_GEN_OU
ELEN,"ELLENKI COLLGE OF ENGG. AND TECHNOLOGY, PATANCHERU",CS,25988,M,OU,BC_B,BC_B_GEN_OU
NALG,"GOVT POLYTECHNIC , NALGONDA",EE,25988,F,OU,BC_D,BC_D_GIRLS_OU
MBNR,"GOVT POLYTECHNIC , MAHABUB NAGAR",EE,25988,M,OU,SC,SC_PHV_GEN_OU
CJIT,"CHRISTU JYOTHI INSTITUTE OF TECHNOLOGY AND SCI., JANGAON",EC,25994,M,OU,SC,SC_GEN_UR
